what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1330045564780
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045565934
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045567416
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1330045567541
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045572371
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045573709
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045574552
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045583996
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045586524
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045622150
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1330045624397
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1330045676586
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1330045679035
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045686336
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045687860
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045688980
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045713513
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045725666
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045731460
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045736726
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045742348
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045753164
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045755317
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045762329
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330045764621
