what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046155612
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046156857
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046157832
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046159174
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046161405
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046163729
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046171139
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046174337
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046183848
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046185206
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046187483
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046188872
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046203950
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046207414
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046211844
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046223164
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1330046224786
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1330046226066
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046236296
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046362908
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1330046366745
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046410571
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046412831
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046414429
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330046527940
